fecha,hora,precio_real,precio_predicho,error
2025-03-17,6,85.6077,117.56,-31.95
2025-03-17,7,85.6077,124.67,-39.06
2025-03-17,8,94.5148,135.55,-41.04
2025-03-17,9,85.6077,141.45,-55.84
2025-03-17,10,85.6077,141.22,-55.61
2025-03-17,11,85.6077,144.3,-58.69
2025-03-17,12,85.6077,145.22,-59.61
2025-03-17,13,94.5148,141.32,-46.81
2025-03-17,14,103.2488,147.65,-44.4
2025-03-17,15,103.2488,163.36,-60.11
2025-03-17,16,103.2488,168.4,-65.15
2025-03-17,17,85.6077,156.6,-70.99
2025-03-17,18,103.0144,144.76,-41.75
2025-03-17,19,81.374,166.95,-85.58
2025-03-17,20,80.3249,166.49,-86.17
2025-03-17,21,80.3249,134.7,-54.38
2025-03-17,22,57.9179,117.72,-59.8
2025-03-17,23,57.9179,112.16,-54.24
2025-03-18,0,61.5432,112.07,-50.53
2025-03-18,1,12.2771,119.58,-107.3
2025-03-18,2,12.2771,115.76,-103.48
2025-03-18,3,12.2771,110.52,-98.24
2025-03-18,4,12.2771,110.6,-98.32
2025-03-18,5,57.9818,124.92,-66.94
2025-03-18,6,83.9488,134.62,-50.67
2025-03-18,7,83.9488,139.65,-55.7
2025-03-18,8,58.6615,151.12,-92.46
2025-03-18,9,58.6615,157.06,-98.4
2025-03-18,10,82.1562,156.1,-73.94
2025-03-18,11,85.5257,158.65,-73.12
2025-03-18,12,85.5257,159.17,-73.64
2025-03-18,13,80.395,153.88,-73.48
2025-03-18,14,80.395,160.54,-80.14
2025-03-18,15,80.395,177.07,-96.68
2025-03-18,16,80.395,182.01,-101.62
2025-03-18,17,80.395,168.6,-88.2
2025-03-18,18,82.415,154.65,-72.24
2025-03-18,19,82.415,178.6,-96.18
2025-03-18,20,82.1392,178.71,-96.57
2025-03-18,21,80.2108,144.82,-64.61
2025-03-18,22,12.5929,128.82,-116.23
2025-03-18,23,11.9298,126.04,-114.11
2025-03-19,0,11.4508,109.83,-98.38
2025-03-19,1,11.4508,116.13,-104.68
2025-03-19,2,11.4508,112.27,-100.82
2025-03-19,3,11.0004,107.18,-96.18
2025-03-19,4,11.4508,107.07,-95.62
2025-03-19,5,61.4103,120.04,-58.63
2025-03-19,6,58.5977,129.17,-70.57
2025-03-19,7,85.3115,134.85,-49.54
2025-03-19,8,83.0509,145.55,-62.5
2025-03-19,9,85.3115,151.18,-65.87
2025-03-19,10,83.0509,150.77,-67.72
2025-03-19,11,83.0509,153.45,-70.4
2025-03-19,12,85.3115,154.07,-68.76
2025-03-19,13,85.3115,149.91,-64.6
2025-03-19,14,85.3115,155.73,-70.42
2025-03-19,15,85.3115,170.18,-84.87
2025-03-19,16,85.3115,174.65,-89.34
2025-03-19,17,83.0509,163.64,-80.59
2025-03-19,18,82.9221,152.55,-69.63
2025-03-19,19,111.4368,173.5,-62.06
2025-03-19,20,102.9133,173.49,-70.58
2025-03-19,21,102.9133,143.24,-40.33
2025-03-19,22,80.9478,126.91,-45.96
2025-03-19,23,79.8706,122.97,-43.1
2025-03-20,0,58.04,110.59,-52.55
2025-03-20,1,58.04,117.91,-59.87
2025-03-20,2,58.04,113.66,-55.62
2025-03-20,3,58.04,107.96,-49.92
2025-03-20,4,58.04,107.54,-49.5
2025-03-20,5,58.04,121.26,-63.22
2025-03-20,6,80.1753,130.27,-50.09
2025-03-20,7,85.2739,134.21,-48.94
2025-03-20,8,85.2739,145.14,-59.87
2025-03-20,9,85.2739,150.77,-65.5
2025-03-20,10,102.1399,149.73,-47.59
2025-03-20,11,102.1399,152.37,-50.23
2025-03-20,12,85.2739,153.89,-68.62
2025-03-20,13,85.2739,148.42,-63.15
2025-03-20,14,85.2739,156.42,-71.15
2025-03-20,15,85.2739,174.05,-88.78
2025-03-20,16,85.2739,179.97,-94.7
2025-03-20,17,94.2912,166.84,-72.55
2025-03-20,18,97.9126,152.92,-55.01
2025-03-20,19,97.9126,178.27,-80.36
2025-03-20,20,97.9126,178.79,-80.88
2025-03-20,21,97.9126,143.37,-45.46
2025-03-20,22,80.5805,127.34,-46.76
2025-03-20,23,79.9767,124.96,-44.98
2025-03-21,0,79.7316,109.85,-30.12
2025-03-21,1,57.8967,116.61,-58.71
2025-03-21,2,57.8967,112.98,-55.08
2025-03-21,3,57.8967,108.05,-50.15
2025-03-21,4,57.8967,107.95,-50.05
2025-03-21,5,57.8967,120.69,-62.79
2025-03-21,6,80.0955,129.0,-48.9
2025-03-21,7,80.0955,132.15,-52.05
2025-03-21,8,80.0955,141.63,-61.53
2025-03-21,9,82.8677,146.48,-63.61
2025-03-21,10,82.8677,145.64,-62.77
2025-03-21,11,82.8677,147.59,-64.72
2025-03-21,12,82.8677,147.52,-64.65
2025-03-21,13,82.8677,143.53,-60.66
2025-03-21,14,82.8677,148.67,-65.8
2025-03-21,15,82.8677,162.04,-79.17
2025-03-21,16,82.8677,166.02,-83.15
2025-03-21,17,82.8677,155.29,-72.42
2025-03-21,18,99.7676,143.52,-43.75
2025-03-21,19,85.0578,163.09,-78.03
2025-03-21,20,85.0578,163.76,-78.7
2025-03-21,21,85.0578,136.33,-51.27
2025-03-21,22,57.8967,123.89,-65.99
2025-03-21,23,57.8967,122.65,-64.75
2025-03-22,0,57.94,107.66,-49.72
2025-03-22,1,57.94,115.17,-57.23
2025-03-22,2,57.94,111.55,-53.61
2025-03-22,3,57.94,106.39,-48.45
2025-03-22,4,57.94,105.68,-47.74
2025-03-22,5,57.94,117.2,-59.26
2025-03-22,6,58.3797,123.1,-64.72
2025-03-22,7,58.3797,120.74,-62.36
2025-03-22,8,58.3797,127.37,-68.99
2025-03-22,9,58.3797,130.35,-71.97
2025-03-22,10,81.0538,128.45,-47.4
2025-03-22,11,81.0538,127.68,-46.63
2025-03-22,12,79.9431,124.26,-44.32
2025-03-22,13,79.9431,122.34,-42.4
2025-03-22,14,79.9431,124.69,-44.75
2025-03-22,15,79.9431,136.75,-56.81
2025-03-22,16,81.0538,140.69,-59.64
2025-03-22,17,81.0538,131.0,-49.95
2025-03-22,18,84.8233,118.75,-33.93
2025-03-22,19,102.5091,137.32,-34.81
2025-03-22,20,84.8233,140.05,-55.23
2025-03-22,21,84.8233,119.43,-34.61
2025-03-22,22,57.94,116.1,-58.16
2025-03-22,23,57.94,120.08,-62.14
2025-03-23,0,59.4642,90.94,-31.48
2025-03-23,1,46.9369,95.77,-48.83
2025-03-23,2,59.4642,91.25,-31.79
2025-03-23,3,59.4642,85.5,-26.04
2025-03-23,4,59.4642,83.37,-23.91
2025-03-23,5,59.4642,90.72,-31.26
2025-03-23,6,59.7842,93.87,-34.09
2025-03-23,7,59.7842,92.18,-32.4
2025-03-23,8,59.7842,96.4,-36.62
2025-03-23,9,59.7842,98.22,-38.44
2025-03-23,10,59.7842,96.91,-37.13
2025-03-23,11,74.4445,95.51,-21.07
2025-03-23,12,74.4445,93.28,-18.84
2025-03-23,13,59.7842,93.75,-33.97
2025-03-23,14,59.7842,96.38,-36.6
2025-03-23,15,79.7065,107.33,-27.62
2025-03-23,16,79.7065,112.41,-32.7
2025-03-23,17,79.7065,106.88,-27.17
2025-03-23,18,79.8643,99.01,-19.15
2025-03-23,19,98.7593,115.51,-16.75
2025-03-23,20,98.7593,118.8,-20.04
2025-03-23,21,122.7029,102.83,19.87
2025-03-23,22,102.3614,100.86,1.5
2025-03-23,23,84.6754,102.25,-17.57
2025-03-24,0,79.7121,99.31,-19.6
2025-03-24,1,59.7145,105.28,-45.57
2025-03-24,2,59.7145,101.46,-41.75
2025-03-24,3,59.7145,96.51,-36.8
2025-03-24,4,59.7145,96.34,-36.63
2025-03-24,5,81.193,108.75,-27.56
2025-03-24,6,85.5978,117.56,-31.96
2025-03-24,7,85.5978,124.67,-39.07
2025-03-24,8,85.5978,135.55,-49.95
2025-03-24,9,121.3177,141.45,-20.13
2025-03-24,10,121.3177,141.22,-19.9
2025-03-24,11,109.8345,144.3,-34.47
2025-03-24,12,121.3177,145.22,-23.9
2025-03-24,13,109.8345,141.32,-31.49
2025-03-24,14,121.3177,147.65,-26.33
2025-03-24,15,109.8345,163.36,-53.53
2025-03-24,16,138.2134,168.4,-30.19
2025-03-24,17,121.3177,156.6,-35.28
2025-03-24,18,154.8016,144.76,10.04
2025-03-24,19,154.8016,166.95,-12.15
2025-03-24,20,154.8016,166.49,-11.69
2025-03-24,21,154.8016,134.7,20.1
2025-03-24,22,101.6793,117.72,-16.04
2025-03-24,23,113.5591,112.16,1.4
2025-03-25,0,84.6608,112.07,-27.41
2025-03-25,1,79.5708,119.58,-40.01
2025-03-25,2,79.5708,115.76,-36.19
2025-03-25,3,79.5708,110.52,-30.95
2025-03-25,4,79.5708,110.6,-31.03
2025-03-25,5,84.6608,124.92,-40.26
2025-03-25,6,94.1965,134.62,-40.42
2025-03-25,7,94.1965,139.65,-45.45
2025-03-25,8,108.534,151.12,-42.59
2025-03-25,9,94.1965,157.06,-62.86
2025-03-25,10,108.534,156.1,-47.57
2025-03-25,11,108.534,158.65,-50.12
2025-03-25,12,108.534,159.17,-50.64
2025-03-25,13,94.1965,153.88,-59.68
2025-03-25,14,108.534,160.54,-52.01
2025-03-25,15,122.4614,177.07,-54.61
2025-03-25,16,122.4614,182.01,-59.55
2025-03-25,17,122.4614,168.6,-46.14
2025-03-25,18,121.5049,154.65,-33.15
2025-03-25,19,133.1757,178.6,-45.42
2025-03-25,20,133.1757,178.71,-45.53
2025-03-25,21,124.888,144.82,-19.93
2025-03-25,22,101.1603,128.82,-27.66
2025-03-25,23,79.5708,126.04,-46.47
2025-03-26,0,74.1796,109.83,-35.65
2025-03-26,1,59.6244,116.13,-56.51
2025-03-26,2,59.6244,112.27,-52.65
2025-03-26,3,59.6244,107.18,-47.56
2025-03-26,4,59.6244,107.07,-47.45
2025-03-26,5,59.6244,120.04,-60.42
2025-03-26,6,83.2974,129.17,-45.87
2025-03-26,7,85.7024,134.85,-49.15
2025-03-26,8,85.7024,145.55,-59.85
2025-03-26,9,85.7024,151.18,-65.48
2025-03-26,10,85.7024,150.77,-65.07
2025-03-26,11,85.7024,153.45,-67.75
2025-03-26,12,85.7024,154.07,-68.37
2025-03-26,13,85.7024,149.91,-64.21
2025-03-26,14,85.7024,155.73,-70.03
2025-03-26,15,85.7024,170.18,-84.48
2025-03-26,16,85.7024,174.65,-88.95
2025-03-26,17,85.7024,163.64,-77.94
2025-03-26,18,121.1908,152.55,-31.36
2025-03-26,19,121.1908,173.5,-52.31
2025-03-26,20,106.4239,173.49,-67.07
2025-03-26,21,80.2128,143.24,-63.03
2025-03-26,22,59.6244,126.91,-67.29
2025-03-26,23,59.6244,122.97,-63.35
2025-03-27,0,59.5145,110.59,-51.08
2025-03-27,1,59.5145,117.91,-58.4
2025-03-27,2,59.5145,113.66,-54.15
2025-03-27,3,59.5145,107.96,-48.45
2025-03-27,4,59.5145,107.54,-48.03
2025-03-27,5,74.2457,121.26,-47.01
2025-03-27,6,87.6109,130.27,-42.66
2025-03-27,7,85.7181,134.21,-48.49
2025-03-27,8,85.7181,145.14,-59.42
2025-03-27,9,85.7181,150.77,-65.05
2025-03-27,10,85.7181,149.73,-64.01
2025-03-27,11,85.7181,152.37,-66.65
2025-03-27,12,85.7181,153.89,-68.17
2025-03-27,13,85.7181,148.42,-62.7
2025-03-27,14,85.7181,156.42,-70.7
2025-03-27,15,85.7181,174.05,-88.33
2025-03-27,16,85.7181,179.97,-94.25
2025-03-27,17,85.7181,166.84,-81.12
2025-03-27,18,126.3139,152.92,-26.61
2025-03-27,19,126.3139,178.27,-51.96
2025-03-27,20,126.3139,178.79,-52.48
2025-03-27,21,126.3139,143.37,-17.06
2025-03-27,22,84.9015,127.34,-42.44
2025-03-27,23,84.9015,124.96,-40.06
2025-03-28,0,85.3493,109.85,-24.5
2025-03-28,1,85.3493,116.61,-31.26
2025-03-28,2,85.3493,112.98,-27.63
2025-03-28,3,85.3493,108.05,-22.7
2025-03-28,4,85.3493,107.95,-22.6
2025-03-28,5,85.3493,120.69,-35.34
2025-03-28,6,85.6502,129.0,-43.35
2025-03-28,7,85.6502,132.15,-46.5
2025-03-28,8,85.6502,141.63,-55.98
2025-03-28,9,85.6502,146.48,-60.83
2025-03-28,10,85.6502,145.64,-59.99
2025-03-28,11,108.388,147.59,-39.2
2025-03-28,12,108.388,147.52,-39.13
2025-03-28,13,108.388,143.53,-35.14
2025-03-28,14,108.388,148.67,-40.28
2025-03-28,15,108.388,162.04,-53.65
2025-03-28,16,108.388,166.02,-57.63
2025-03-28,17,108.388,155.29,-46.9
2025-03-28,18,152.1582,143.52,8.64
2025-03-28,19,152.1582,163.09,-10.93
2025-03-28,20,152.1582,163.76,-11.6
2025-03-28,21,152.1582,136.33,15.83
2025-03-28,22,106.443,123.89,-17.45
2025-03-28,23,106.443,122.65,-16.21
2025-03-29,0,103.3971,107.66,-4.26
2025-03-29,1,85.2484,115.17,-29.92
2025-03-29,2,85.2484,111.55,-26.3
2025-03-29,3,85.2484,106.39,-21.14
2025-03-29,4,82.3831,105.68,-23.3
2025-03-29,5,85.2484,117.2,-31.95
2025-03-29,6,85.5794,123.1,-37.52
2025-03-29,7,109.0624,120.74,-11.68
2025-03-29,8,115.317,127.37,-12.05
2025-03-29,9,109.0624,130.35,-21.29
2025-03-29,10,109.0624,128.45,-19.39
2025-03-29,11,109.0624,127.68,-18.62
2025-03-29,12,109.0624,124.26,-15.2
2025-03-29,13,109.0624,122.34,-13.28
2025-03-29,14,109.0624,124.69,-15.63
2025-03-29,15,109.0624,136.75,-27.69
2025-03-29,16,109.0624,140.69,-31.63
2025-03-29,17,109.0624,131.0,-21.94
2025-03-29,18,150.5306,118.75,31.78
2025-03-29,19,150.5306,137.32,13.21
2025-03-29,20,150.5306,140.05,10.48
2025-03-29,21,150.5306,119.43,31.1
2025-03-29,22,103.3971,116.1,-12.7
2025-03-29,23,85.2484,120.08,-34.83
2025-03-30,0,91.7588,90.94,0.82
2025-03-30,1,84.808,95.77,-10.96
2025-03-30,2,84.808,91.25,-6.44
2025-03-30,3,84.808,85.5,-0.69
2025-03-30,4,84.808,83.37,1.44
2025-03-30,5,84.808,90.72,-5.91
2025-03-30,6,85.1793,93.87,-8.69
2025-03-30,7,85.1793,92.18,-7.0
2025-03-30,8,103.04,96.4,6.64
2025-03-30,9,103.04,98.22,4.82
2025-03-30,10,103.04,96.91,6.13
2025-03-30,11,103.04,95.51,7.53
2025-03-30,12,103.04,93.28,9.76
2025-03-30,13,113.4971,93.75,19.75
2025-03-30,14,91.3408,96.38,-5.04
2025-03-30,15,103.04,107.33,-4.29
2025-03-30,16,103.04,112.41,-9.37
2025-03-30,17,103.04,106.88,-3.84
2025-03-30,18,113.284,99.01,14.27
2025-03-30,19,122.8228,115.51,7.31
2025-03-30,20,122.8228,118.8,4.02
2025-03-30,21,122.8228,102.83,19.99
2025-03-30,22,112.8004,100.86,11.94
2025-03-30,23,103.3725,102.25,1.12
2025-03-31,0,84.9258,99.31,-14.38
2025-03-31,1,84.9258,105.28,-20.35
2025-03-31,2,84.9258,101.46,-16.53
2025-03-31,3,84.9258,96.51,-11.58
2025-03-31,4,84.9258,96.34,-11.41
2025-03-31,5,84.9258,108.75,-23.82
2025-03-31,6,91.2248,117.56,-26.34
2025-03-31,7,91.2248,124.67,-33.45
2025-03-31,8,119.8691,135.55,-15.68
2025-03-31,9,119.8691,141.45,-21.58
2025-03-31,10,111.37,141.22,-29.85
2025-03-31,11,111.37,144.3,-32.93
2025-03-31,12,111.37,145.22,-33.85
2025-03-31,13,111.37,141.32,-29.95
2025-03-31,14,111.37,147.65,-36.28
2025-03-31,15,119.8691,163.36,-43.49
2025-03-31,16,119.8691,168.4,-48.53
2025-03-31,17,128.0233,156.6,-28.58
2025-03-31,18,154.9478,144.76,10.19
2025-03-31,19,154.9478,166.95,-12.0
2025-03-31,20,154.9478,166.49,-11.54
2025-03-31,21,154.9478,134.7,20.25
2025-03-31,22,112.2945,117.72,-5.43
2025-03-31,23,112.2945,112.16,0.13
2025-04-01,0,105.3188,119.24,-13.92
2025-04-01,1,91.7718,101.88,-10.11
2025-04-01,2,91.7718,99.96,-8.19
2025-04-01,3,91.7718,99.7,-7.93
2025-04-01,4,105.3188,100.9,4.42
2025-04-01,5,91.7718,104.78,-13.01
2025-04-01,6,110.9211,140.89,-29.97
2025-04-01,7,110.9211,151.69,-40.77
2025-04-01,8,127.8998,159.58,-31.68
2025-04-01,9,128.8543,165.06,-36.21
2025-04-01,10,128.8543,168.1,-39.25
2025-04-01,11,128.8543,173.82,-44.97
2025-04-01,12,110.9211,177.87,-66.95
2025-04-01,13,110.9211,172.32,-61.4
2025-04-01,14,127.8998,190.88,-62.98
2025-04-01,15,110.9211,189.23,-78.31
2025-04-01,16,126.4581,187.25,-60.79
2025-04-01,17,127.8998,185.75,-57.85
2025-04-01,18,160.979,186.83,-25.85
2025-04-01,19,160.979,187.21,-26.23
2025-04-01,20,160.979,187.22,-26.24
2025-04-01,21,160.979,157.98,3.0
2025-04-01,22,124.2438,139.72,-15.48
2025-04-01,23,124.2438,126.67,-2.43
2025-04-02,0,104.409,116.31,-11.9
2025-04-02,1,104.409,100.05,4.36
2025-04-02,2,104.409,97.91,6.5
2025-04-02,3,104.409,97.34,7.07
2025-04-02,4,104.409,98.27,6.14
2025-04-02,5,104.409,101.92,2.49
2025-04-02,6,126.2267,134.6,-8.37
2025-04-02,7,90.955,145.11,-54.16
2025-04-02,8,120.5572,152.6,-32.04
2025-04-02,9,150.8477,157.77,-6.92
2025-04-02,10,150.8477,160.73,-9.88
2025-04-02,11,150.8477,166.0,-15.15
2025-04-02,12,193.4965,169.7,23.8
2025-04-02,13,193.4965,165.26,28.24
2025-04-02,14,193.4965,180.93,12.57
2025-04-02,15,167.9141,180.0,-12.09
2025-04-02,16,148.3093,178.73,-30.42
2025-04-02,17,161.6189,177.84,-16.22
2025-04-02,18,160.5311,179.65,-19.12
2025-04-02,19,160.5311,180.48,-19.95
2025-04-02,20,160.5311,180.44,-19.91
2025-04-02,21,140.3849,154.62,-14.24
2025-04-02,22,127.1163,136.57,-9.45
2025-04-02,23,114.6157,123.51,-8.89
2025-04-03,0,79.9581,118.97,-39.01
2025-04-03,1,79.8927,100.99,-21.1
2025-04-03,2,59.7339,98.71,-38.98
2025-04-03,3,79.8927,98.06,-18.17
2025-04-03,4,79.8927,98.82,-18.93
2025-04-03,5,108.6755,102.2,6.48
2025-04-03,6,108.2741,137.85,-29.58
2025-04-03,7,108.2741,147.68,-39.41
2025-04-03,8,108.2741,155.13,-46.86
2025-04-03,9,108.2741,160.37,-52.1
2025-04-03,10,108.2741,163.36,-55.09
2025-04-03,11,128.0725,169.32,-41.25
2025-04-03,12,128.0725,174.52,-46.45
2025-04-03,13,128.0725,168.75,-40.68
2025-04-03,14,129.5621,189.34,-59.78
2025-04-03,15,129.5621,188.47,-58.91
2025-04-03,16,129.5621,187.26,-57.7
2025-04-03,17,129.5621,186.48,-56.92
2025-04-03,18,158.8531,188.25,-29.4
2025-04-03,19,158.8531,189.17,-30.32
2025-04-03,20,158.8531,189.57,-30.72
2025-04-03,21,158.8531,158.5,0.35
2025-04-03,22,129.6678,139.83,-10.16
2025-04-03,23,84.9581,126.79,-41.83
2025-04-04,0,84.9905,118.13,-33.14
2025-04-04,1,84.9905,101.91,-16.92
2025-04-04,2,84.9905,99.96,-14.97
2025-04-04,3,84.9905,99.57,-14.58
2025-04-04,4,92.1745,100.54,-8.37
2025-04-04,5,84.9905,103.94,-18.95
2025-04-04,6,108.6419,136.49,-27.85
2025-04-04,7,127.9712,144.44,-16.47
2025-04-04,8,108.6419,150.81,-42.17
2025-04-04,9,127.9712,155.25,-27.28
2025-04-04,10,155.4228,157.72,-2.3
2025-04-04,11,155.4228,162.21,-6.79
2025-04-04,12,155.4228,165.11,-9.69
2025-04-04,13,155.4228,160.79,-5.37
2025-04-04,14,161.083,175.62,-14.54
2025-04-04,15,161.083,174.1,-13.02
2025-04-04,16,161.083,172.53,-11.45
2025-04-04,17,161.083,171.47,-10.39
2025-04-04,18,155.4707,171.89,-16.42
2025-04-04,19,155.4707,172.3,-16.83
2025-04-04,20,155.4707,172.98,-17.51
2025-04-04,21,155.4707,149.49,5.98
2025-04-04,22,126.9499,135.41,-8.46
2025-04-04,23,126.9499,125.06,1.89
2025-04-05,0,107.2968,117.18,-9.88
2025-04-05,1,107.2968,100.94,6.36
2025-04-05,2,107.2968,99.04,8.26
2025-04-05,3,107.2968,98.57,8.73
2025-04-05,4,107.2968,99.0,8.3
2025-04-05,5,92.6924,101.15,-8.46
2025-04-05,6,85.4568,131.81,-46.35
2025-04-05,7,108.2007,133.95,-25.75
2025-04-05,8,108.2007,137.48,-29.28
2025-04-05,9,119.1353,140.03,-20.89
2025-04-05,10,119.1353,141.25,-22.11
2025-04-05,11,119.1353,143.58,-24.44
2025-04-05,12,119.1353,142.51,-23.37
2025-04-05,13,119.1353,140.59,-21.45
2025-04-05,14,119.1353,152.06,-32.92
2025-04-05,15,119.1353,150.02,-30.88
2025-04-05,16,119.1353,148.64,-29.5
2025-04-05,17,108.2007,148.12,-39.92
2025-04-05,18,152.0175,147.12,4.9
2025-04-05,19,154.5725,147.8,6.77
2025-04-05,20,154.5725,150.64,3.93
2025-04-05,21,135.0899,133.75,1.34
2025-04-05,22,107.2968,128.68,-21.38
2025-04-05,23,107.2968,123.63,-16.33
2025-04-06,0,106.4791,99.51,6.97
2025-04-06,1,92.7563,84.75,8.01
2025-04-06,2,92.7563,81.78,10.98
2025-04-06,3,92.7563,79.89,12.87
2025-04-06,4,92.7563,78.75,14.01
2025-04-06,5,92.7563,79.07,13.69
2025-04-06,6,81.7781,101.06,-19.28
2025-04-06,7,84.8306,102.67,-17.84
2025-04-06,8,84.8306,104.53,-19.7
2025-04-06,9,79.0858,106.01,-26.92
2025-04-06,10,84.8306,106.97,-22.14
2025-04-06,11,84.8306,107.74,-22.91
2025-04-06,12,84.8306,107.26,-22.43
2025-04-06,13,84.8306,107.97,-23.14
2025-04-06,14,84.8306,117.54,-32.71
2025-04-06,15,84.8306,118.18,-33.35
2025-04-06,16,84.8306,119.37,-34.54
2025-04-06,17,84.8306,121.18,-36.35
2025-04-06,18,120.5656,122.58,-2.01
2025-04-06,19,120.5656,124.88,-4.31
2025-04-06,20,120.5656,128.37,-7.8
2025-04-06,21,107.53,115.57,-8.04
2025-04-06,22,84.9212,112.28,-27.36
2025-04-06,23,84.9212,105.96,-21.04
2025-04-07,0,81.7818,106.7,-24.92
2025-04-07,1,79.4696,90.8,-11.33
2025-04-07,2,60.0066,88.67,-28.66
2025-04-07,3,60.0066,88.07,-28.06
2025-04-07,4,81.7818,88.91,-7.13
2025-04-07,5,85.2446,92.35,-7.11
2025-04-07,6,85.8114,124.26,-38.45
2025-04-07,7,85.8114,136.65,-50.84
2025-04-07,8,108.3969,144.5,-36.1
2025-04-07,9,108.3969,150.07,-41.67
2025-04-07,10,108.3969,153.43,-45.03
2025-04-07,11,130.2163,159.45,-29.23
2025-04-07,12,130.2163,163.62,-33.4
2025-04-07,13,130.2163,159.52,-29.3
2025-04-07,14,130.2163,176.74,-46.52
2025-04-07,15,130.2163,176.12,-45.9
2025-04-07,16,130.2163,174.93,-44.71
2025-04-07,17,130.2163,173.97,-43.75
2025-04-07,18,126.9698,176.0,-49.03
2025-04-07,19,126.9698,176.63,-49.66
2025-04-07,20,126.9698,176.05,-49.08
2025-04-07,21,126.9698,148.25,-21.28
2025-04-07,22,85.2446,128.87,-43.63
2025-04-07,23,85.2446,113.9,-28.66
2025-04-08,0,78.8696,119.24,-40.37
2025-04-08,1,59.9382,101.88,-41.94
2025-04-08,2,59.9382,99.96,-40.02
2025-04-08,3,59.9382,99.7,-39.76
2025-04-08,4,59.9382,100.9,-40.96
2025-04-08,5,78.8696,104.78,-25.91
2025-04-08,6,85.1136,140.89,-55.78
2025-04-08,7,85.1136,151.69,-66.58
2025-04-08,8,113.8017,159.58,-45.78
2025-04-08,9,113.8017,165.06,-51.26
2025-04-08,10,107.9932,168.1,-60.11
2025-04-08,11,107.9932,173.82,-65.83
2025-04-08,12,107.9932,177.87,-69.88
2025-04-08,13,107.9932,172.32,-64.33
2025-04-08,14,107.9932,190.88,-82.89
2025-04-08,15,107.9932,189.23,-81.24
2025-04-08,16,107.9932,187.25,-79.26
2025-04-08,17,113.8017,185.75,-71.95
2025-04-08,18,118.1353,186.83,-68.69
2025-04-08,19,118.1353,187.21,-69.07
2025-04-08,20,105.7375,187.22,-81.48
2025-04-08,21,79.088,157.98,-78.89
2025-04-08,22,59.9382,139.72,-79.78
2025-04-08,23,63.646,126.67,-63.02
2025-04-09,0,48.807,116.31,-67.5
2025-04-09,1,48.807,100.05,-51.24
2025-04-09,2,48.807,97.91,-49.1
2025-04-09,3,48.807,97.34,-48.53
2025-04-09,4,65.9312,98.27,-32.34
2025-04-09,5,63.2052,101.92,-38.71
2025-04-09,6,60.5986,134.6,-74.0
2025-04-09,7,79.447,145.11,-65.66
2025-04-09,8,79.7033,152.6,-72.9
2025-04-09,9,79.7033,157.77,-78.07
2025-04-09,10,79.7033,160.73,-81.03
2025-04-09,11,79.7033,166.0,-86.3
2025-04-09,12,85.486,169.7,-84.21
2025-04-09,13,85.486,165.26,-79.77
2025-04-09,14,85.486,180.93,-95.44
2025-04-09,15,85.486,180.0,-94.51
2025-04-09,16,85.486,178.73,-93.24
2025-04-09,17,85.486,177.84,-92.35
2025-04-09,18,103.278,179.65,-76.37
2025-04-09,19,113.5247,180.48,-66.96
2025-04-09,20,103.278,180.44,-77.16
2025-04-09,21,60.5238,154.62,-94.1
2025-04-09,22,59.5232,136.57,-77.05
2025-04-09,23,59.5232,123.51,-63.99
2025-04-10,0,59.5152,118.97,-59.45
2025-04-10,1,59.5152,100.99,-41.47
2025-04-10,2,59.5152,98.71,-39.19
2025-04-10,3,59.5152,98.06,-38.54
2025-04-10,4,59.5152,98.82,-39.3
2025-04-10,5,79.0093,102.2,-23.19
2025-04-10,6,85.4719,137.85,-52.38
2025-04-10,7,85.4719,147.68,-62.21
2025-04-10,8,85.4719,155.13,-69.66
2025-04-10,9,85.4719,160.37,-74.9
2025-04-10,10,85.4719,163.36,-77.89
2025-04-10,11,85.4719,169.32,-83.85
2025-04-10,12,85.4719,174.52,-89.05
2025-04-10,13,85.4719,168.75,-83.28
2025-04-10,14,85.4719,189.34,-103.87
2025-04-10,15,85.4719,188.47,-103.0
2025-04-10,16,85.4719,187.26,-101.79
2025-04-10,17,85.4719,186.48,-101.01
2025-04-10,18,113.6307,188.25,-74.62
2025-04-10,19,113.6307,189.17,-75.54
2025-04-10,20,113.6307,189.57,-75.94
2025-04-10,21,79.2783,158.5,-79.22
2025-04-10,22,59.5152,139.83,-80.31
2025-04-10,23,59.5152,126.79,-67.27
2025-04-11,0,59.6446,118.13,-58.49
2025-04-11,1,59.6446,101.91,-42.27
2025-04-11,2,59.6446,99.96,-40.32
2025-04-11,3,59.6446,99.57,-39.93
2025-04-11,4,59.6446,100.54,-40.9
2025-04-11,5,59.6446,103.94,-44.3
2025-04-11,6,86.7074,136.49,-49.78
2025-04-11,7,90.6161,144.44,-53.82
2025-04-11,8,107.7151,150.81,-43.09
2025-04-11,9,85.5538,155.25,-69.7
2025-04-11,10,85.5538,157.72,-72.17
2025-04-11,11,90.6161,162.21,-71.59
2025-04-11,12,90.6161,165.11,-74.49
2025-04-11,13,90.6161,160.79,-70.17
2025-04-11,14,85.5538,175.62,-90.07
2025-04-11,15,90.6161,174.1,-83.48
2025-04-11,16,90.6161,172.53,-81.91
2025-04-11,17,85.5538,171.47,-85.92
2025-04-11,18,118.6514,171.89,-53.24
2025-04-11,19,118.6514,172.3,-53.65
